product_category_name,review_score,order_item_id,customer_city
utilidades_domesticas,5,1,cascavel
Unknown,5,1,cariacica
utilidades_domesticas,5,1,araras
beleza_saude,3,1,araruama
informatica_acessorios,5,1,florianopolis
eletronicos,4,1,dourados
moveis_escritorio,5,1,porto alegre
beleza_saude,5,1,rio de janeiro
telefonia,1,1,sao vicente
ferramentas_jardim,4,1,salto
ferramentas_jardim,4,2,salto
automotivo,5,1,campinas
telefonia,3,1,uberlandia
eletronicos,5,1,mineiros
informatica_acessorios,5,1,piracicaba
automotivo,2,1,belford roxo
malas_acessorios,2,1,porto alegre
automotivo,1,1,aracaju
eletronicos,5,1,santa maria da vitoria
cama_mesa_banho,2,1,sao paulo
beleza_saude,5,1,itariri
beleza_saude,5,2,itariri
moveis_escritorio,1,1,joao pessoa
informatica_acessorios,5,1,navirai
cama_mesa_banho,4,1,pouso alegre
relogios_presentes,2,1,sao jose dos campos
beleza_saude,5,1,braganca paulista
relogios_presentes,5,1,cariacica
beleza_saude,5,1,tupa
ferramentas_jardim,5,1,osorio
utilidades_domesticas,5,1,resplendor
beleza_saude,4,1,charqueadas
papelaria,5,1,santo andre
bebes,5,1,feira de santana
fashion_underwear_e_moda_praia,1,1,sao goncalo
fashion_underwear_e_moda_praia,1,2,sao goncalo
papelaria,5,1,rio de janeiro
fashion_bolsas_e_acessorios,5,1,cabo frio
cama_mesa_banho,5,1,cotia
beleza_saude,5,1,teresina
esporte_lazer,5,1,joao neiva
brinquedos,5,1,rio de janeiro
cama_mesa_banho,5,1,sao paulo
cama_mesa_banho,5,2,sao paulo
cama_mesa_banho,3,1,franca
ferramentas_jardim,1,1,vitoria da conquista
fashion_bolsas_e_acessorios,5,1,sao paulo
esporte_lazer,5,1,rio de janeiro
cama_mesa_banho,4,1,belo horizonte
cama_mesa_banho,5,1,rio de janeiro
telefonia,4,1,dourados
telefonia,4,1,celina
brinquedos,5,1,sao paulo
consoles_games,5,1,quixada
eletrodomesticos,5,1,sao paulo
informatica_acessorios,4,1,lavras
utilidades_domesticas,3,1,teresopolis
eletronicos,1,1,santana de parnaiba
informatica_acessorios,3,1,catu
beleza_saude,5,1,sete lagoas
moveis_escritorio,1,1,juazeiro do norte
relogios_presentes,4,1,cruzilia
eletroportateis,5,1,sao jose do rio preto
utilidades_domesticas,5,1,belo horizonte
brinquedos,5,1,guarulhos
cool_stuff,1,1,jacarei
ferramentas_jardim,5,1,itabira
telefonia,4,1,itanhandu
esporte_lazer,4,1,curitiba
moveis_escritorio,5,1,niteroi
eletrodomesticos,4,1,belo horizonte
moveis_decoracao,5,1,bauru
moveis_decoracao,5,2,bauru
moveis_decoracao,5,3,bauru
eletronicos,3,1,sao paulo
utilidades_domesticas,4,1,sao jose dos campos
utilidades_domesticas,5,1,sao paulo
informatica_acessorios,5,1,santa helena
cama_mesa_banho,4,1,jandira
malas_acessorios,5,1,sete lagoas
fashion_bolsas_e_acessorios,4,1,rio de janeiro
fashion_bolsas_e_acessorios,4,2,rio de janeiro
utilidades_domesticas,1,1,recife
utilidades_domesticas,5,1,sao paulo
audio,1,1,rio de janeiro
audio,1,2,rio de janeiro
industria_comercio_e_negocios,5,1,curitiba
fashion_bolsas_e_acessorios,5,1,bebedouro
fashion_bolsas_e_acessorios,5,1,barra do pirai
construcao_ferramentas_construcao,5,1,santa cruz do rio pardo
ferramentas_jardim,4,1,nova friburgo
utilidades_domesticas,5,1,brasilia
beleza_saude,5,1,jundiai
esporte_lazer,4,1,itajuba
cama_mesa_banho,5,1,rio das ostras
cama_mesa_banho,5,2,rio das ostras
esporte_lazer,5,1,sao paulo
informatica_acessorios,5,1,salvador
moveis_escritorio,4,1,brasilia
beleza_saude,4,1,olinda
papelaria,5,1,jardim
eletrodomesticos,3,1,sao leopoldo
cool_stuff,5,1,rio de janeiro
relogios_presentes,5,1,rio de janeiro
beleza_saude,5,1,sao paulo
telefonia,4,1,petropolis
brinquedos,2,1,sao jose dos campos
telefonia,3,1,passos
telefonia,5,1,sao miguel do araguaia
moveis_decoracao,1,1,miracatu
moveis_decoracao,1,2,miracatu
moveis_decoracao,1,3,miracatu
utilidades_domesticas,5,1,guaratingueta
beleza_saude,4,1,balneario pinhal
ferramentas_jardim,4,1,rio de janeiro
ferramentas_jardim,4,2,rio de janeiro
eletroportateis,5,1,sertaozinho
cama_mesa_banho,4,1,ouro verde
consoles_games,5,1,miguelopolis
climatizacao,5,1,aragarcas
informatica_acessorios,4,1,cuiaba
relogios_presentes,5,1,nova iguacu
brinquedos,5,1,chapeco
eletronicos,5,1,santa luzia
ferramentas_jardim,5,1,entre rios do oeste
informatica_acessorios,5,1,joao pessoa
moveis_escritorio,4,1,rio de janeiro
moveis_escritorio,5,1,holambra
esporte_lazer,5,1,votuporanga
informatica_acessorios,4,1,patos de minas
relogios_presentes,3,1,duque de caxias
brinquedos,5,1,rio de janeiro
informatica_acessorios,4,1,jundiai
ferramentas_jardim,5,1,santa teresa
malas_acessorios,5,1,meleiro
consoles_games,5,1,manhuacu
informatica_acessorios,5,1,campinas
cool_stuff,5,1,sao paulo
papelaria,5,1,pirassununga
brinquedos,5,1,bauru
esporte_lazer,5,1,sao paulo
perfumaria,5,1,sao paulo
informatica_acessorios,4,1,mogi das cruzes
beleza_saude,1,1,rio do sul
telefonia,4,1,itajuba
telefonia,4,2,itajuba
relogios_presentes,3,1,cotriguacu
relogios_presentes,1,1,sao goncalo
fashion_bolsas_e_acessorios,5,1,sao bernardo do campo
moveis_decoracao,2,1,contagem
relogios_presentes,5,1,franca
cool_stuff,5,1,chapada
brinquedos,4,1,sao paulo
esporte_lazer,5,1,santo andre
ferramentas_jardim,5,1,sorocaba
cama_mesa_banho,5,1,pocos de caldas
market_place,4,1,araraquara
bebes,3,1,curitiba
cama_mesa_banho,4,1,cambui
cama_mesa_banho,4,2,cambui
utilidades_domesticas,5,1,fortaleza
telefonia,5,1,witmarsum
relogios_presentes,5,1,brasilia
esporte_lazer,5,2,brasilia
telefonia,5,1,sao paulo
cama_mesa_banho,5,1,ribeirao pires
beleza_saude,5,1,sao paulo
informatica_acessorios,5,1,guaira
esporte_lazer,3,1,itatiba
utilidades_domesticas,5,1,sorocaba
relogios_presentes,5,1,sao paulo
alimentos_bebidas,4,1,recife
ferramentas_jardim,4,1,itapetinga
telefonia,5,1,sao paulo
beleza_saude,5,1,nova andradina
construcao_ferramentas_construcao,5,1,sao paulo
alimentos,5,1,sao paulo
cool_stuff,5,1,brasilia
relogios_presentes,4,1,medianeira
moveis_decoracao,1,1,porto alegre
moveis_decoracao,1,2,porto alegre
moveis_decoracao,1,3,porto alegre
informatica_acessorios,4,1,maua
beleza_saude,4,1,recife
papelaria,5,1,sao paulo
informatica_acessorios,4,1,sao paulo
papelaria,5,1,cuiaba
brinquedos,5,1,belo horizonte
bebes,4,1,rio de janeiro
informatica_acessorios,5,1,mogi das cruzes
beleza_saude,1,1,senhor do bonfim
moveis_sala,5,1,santos
informatica_acessorios,3,1,joao pessoa
moveis_decoracao,5,1,rio claro
moveis_decoracao,5,2,rio claro
automotivo,5,1,sao luis
Unknown,5,1,sao paulo
brinquedos,5,1,sao paulo
brinquedos,5,1,mendes
papelaria,4,1,ouricuri
perfumaria,3,1,sao paulo
cama_mesa_banho,1,1,marituba
esporte_lazer,5,1,sao paulo
relogios_presentes,3,1,rio de janeiro
consoles_games,4,1,ipatinga
cama_mesa_banho,5,1,sao jose do rio preto
eletroportateis,4,1,catanduva
ferramentas_jardim,1,1,rio de janeiro
ferramentas_jardim,1,2,rio de janeiro
cama_mesa_banho,5,1,taboao da serra
esporte_lazer,5,1,laurentino
fashion_bolsas_e_acessorios,5,1,campinas
cama_mesa_banho,5,1,tres rios
perfumaria,5,1,rio de janeiro
brinquedos,5,1,sao paulo
moveis_decoracao,4,1,pindamonhangaba
esporte_lazer,4,1,caxias do sul
beleza_saude,5,1,belo horizonte
informatica_acessorios,5,1,sao jose do rio preto
perfumaria,5,1,pinheiral
bebidas,2,1,muzambinho
telefonia,4,1,rio de janeiro
beleza_saude,5,1,sao paulo
ferramentas_jardim,4,1,contagem
cama_mesa_banho,5,1,sao paulo
Unknown,4,1,barueri
esporte_lazer,2,1,sao paulo
bebidas,2,2,sao paulo
relogios_presentes,5,1,betim
informatica_acessorios,4,1,brasilia
papelaria,4,1,vera
cool_stuff,5,1,recife
consoles_games,1,1,iguatu
ferramentas_jardim,4,1,ubaira
eletronicos,5,1,santo andre
cama_mesa_banho,5,1,praia grande
consoles_games,5,1,cascavel
moveis_decoracao,4,1,paranaita
moveis_decoracao,4,2,paranaita
moveis_decoracao,4,3,paranaita
cama_mesa_banho,5,1,sao joaquim da barra
automotivo,2,1,belem
eletronicos,4,1,rio de janeiro
agro_industria_e_comercio,5,1,osasco
brinquedos,5,1,montes claros
Unknown,5,1,guaruja
automotivo,4,1,cubatao
automotivo,4,1,uberlandia
fashion_bolsas_e_acessorios,5,1,porto alegre
informatica_acessorios,5,1,niteroi
informatica_acessorios,5,1,rio das ostras
informatica_acessorios,5,2,rio das ostras
esporte_lazer,4,1,jacarei
esporte_lazer,4,2,jacarei
esporte_lazer,4,3,jacarei
brinquedos,4,1,niteroi
cama_mesa_banho,1,1,rio de janeiro
cama_mesa_banho,5,1,boa vista
cama_mesa_banho,5,2,boa vista
esporte_lazer,5,1,avare
esporte_lazer,5,1,sao jose
beleza_saude,1,1,ribeirao das neves
cama_mesa_banho,5,1,sao paulo
utilidades_domesticas,1,1,maceio
moveis_decoracao,1,1,volta redonda
moveis_decoracao,1,2,volta redonda
automotivo,5,1,duque de caxias
relogios_presentes,4,1,rio de janeiro
bebidas,4,1,rio de janeiro
pet_shop,1,1,santa rita do passa quatro
pet_shop,1,2,santa rita do passa quatro
ferramentas_jardim,5,1,concordia
ferramentas_jardim,5,2,concordia
fashion_underwear_e_moda_praia,5,1,rio de janeiro
perfumaria,5,1,diadema
relogios_presentes,5,1,rio de janeiro
utilidades_domesticas,5,1,patrocinio
moveis_escritorio,5,1,resende
moveis_escritorio,5,2,resende
beleza_saude,5,1,vassouras
perfumaria,5,1,carmo da mata
informatica_acessorios,4,1,juquitiba
relogios_presentes,4,1,lins
informatica_acessorios,5,1,sorocaba
consoles_games,5,1,lages
informatica_acessorios,4,1,itu
beleza_saude,5,1,francisco morato
brinquedos,4,1,teresina
automotivo,4,1,rio de janeiro
cama_mesa_banho,1,1,bebedouro
telefonia,5,1,nova bassano
beleza_saude,5,1,mogi das cruzes
automotivo,4,1,vespasiano
informatica_acessorios,5,1,feira de santana
perfumaria,4,1,sao jose dos campos
relogios_presentes,5,1,sete lagoas
telefonia,3,1,boa vista do gurupi
relogios_presentes,4,1,nova iguacu
utilidades_domesticas,5,1,rio de janeiro
informatica_acessorios,5,1,tapes
informatica_acessorios,5,1,rio de janeiro
esporte_lazer,4,1,belo horizonte
moveis_decoracao,5,1,sao jose dos campos
construcao_ferramentas_construcao,5,1,juina
perfumaria,5,1,belo horizonte
moveis_decoracao,4,1,sao jose dos campos
eletronicos,5,1,manaus
informatica_acessorios,5,1,sao paulo
informatica_acessorios,5,2,sao paulo
consoles_games,5,1,taubate
cool_stuff,5,1,porto alegre
eletrodomesticos,5,1,novo cruzeiro
relogios_presentes,5,1,navegantes
brinquedos,5,1,rio de janeiro
informatica_acessorios,5,1,guarulhos
beleza_saude,1,1,niteroi
moveis_decoracao,4,1,rio de janeiro
moveis_decoracao,5,1,piracicaba
construcao_ferramentas_iluminacao,4,1,sao paulo
utilidades_domesticas,3,1,rio de janeiro
informatica_acessorios,5,1,americana
informatica_acessorios,5,2,americana
informatica_acessorios,5,3,americana
informatica_acessorios,3,1,cajuru
cama_mesa_banho,4,1,santo andre
beleza_saude,5,1,sao paulo
bebes,5,1,joinville
beleza_saude,5,1,sao paulo
telefonia,5,2,sao paulo
informatica_acessorios,1,1,sao luis
relogios_presentes,5,1,uruguaiana
eletrodomesticos_2,4,1,areia branca dos assis
esporte_lazer,1,1,belo horizonte
esporte_lazer,5,1,niteroi
informatica_acessorios,5,1,rio de janeiro
ferramentas_jardim,4,1,guarulhos
malas_acessorios,5,1,brasilia
utilidades_domesticas,5,1,santo andre
cama_mesa_banho,5,1,rio brilhante
informatica_acessorios,5,1,nova lima
relogios_presentes,5,1,niteroi
eletronicos,5,1,garca
perfumaria,5,1,pelotas
construcao_ferramentas_seguranca,4,1,belo horizonte
papelaria,5,1,sao paulo
instrumentos_musicais,5,1,carpina
bebes,5,1,tapes
cama_mesa_banho,5,1,curitiba
informatica_acessorios,5,1,sao paulo
ferramentas_jardim,5,1,sao joao da boa vista
beleza_saude,3,1,itaquaquecetuba
market_place,5,1,santiago
moveis_decoracao,1,1,sao paulo
moveis_decoracao,5,1,santa helena de minas
ferramentas_jardim,5,1,sao vicente
cama_mesa_banho,4,1,itumbiara
cama_mesa_banho,4,2,itumbiara
cama_mesa_banho,4,3,itumbiara
cama_mesa_banho,5,1,belo horizonte
cama_mesa_banho,5,2,belo horizonte
relogios_presentes,5,1,rio de janeiro
ferramentas_jardim,1,1,niteroi
fashion_bolsas_e_acessorios,5,1,caruaru
cool_stuff,5,1,sao paulo
cama_mesa_banho,5,1,itapipoca
cama_mesa_banho,5,2,itapipoca
cool_stuff,5,1,cuiaba
cool_stuff,3,1,balneario camboriu
cool_stuff,3,2,balneario camboriu
ferramentas_jardim,4,1,taio
industria_comercio_e_negocios,5,1,barreiras
cama_mesa_banho,5,1,cacador
bebes,5,1,ijui
moveis_decoracao,5,1,caieiras
cama_mesa_banho,4,1,belo horizonte
cama_mesa_banho,4,2,belo horizonte
cama_mesa_banho,4,1,nilopolis
relogios_presentes,5,1,rio de janeiro
cool_stuff,5,1,joao pessoa
cool_stuff,2,1,campinas
esporte_lazer,5,1,jundiai
informatica_acessorios,5,1,cassilandia
automotivo,3,1,belo horizonte
beleza_saude,5,1,santa barbara d'oeste
fashion_bolsas_e_acessorios,5,1,sao paulo
moveis_decoracao,5,1,brasilia
moveis_decoracao,5,2,brasilia
beleza_saude,5,1,teresopolis
telefonia,2,1,alfenas
beleza_saude,5,1,guarulhos
construcao_ferramentas_seguranca,4,1,pomerode
moveis_decoracao,5,1,sao paulo
fashion_bolsas_e_acessorios,2,1,sao sebastiao do paraiso
utilidades_domesticas,1,1,inaciolandia
utilidades_domesticas,1,2,inaciolandia
relogios_presentes,5,1,candido de abreu
perfumaria,4,1,camacari
telefonia,5,1,sao carlos
moveis_decoracao,4,1,santo andre
malas_acessorios,4,1,votorantim
papelaria,5,1,rio de janeiro
cama_mesa_banho,3,1,sao paulo
moveis_decoracao,3,1,recife
bebes,5,1,sao paulo
cool_stuff,5,1,rio de janeiro
informatica_acessorios,5,1,juiz de fora
bebes,5,1,recife
telefonia,4,1,sao paulo
beleza_saude,5,1,ipatinga
cama_mesa_banho,3,1,sao bernardo do campo
bebes,5,1,sao jose dos pinhais
brinquedos,2,1,coxilha
artes,5,1,penha
fashion_calcados,4,1,piedade do rio grande
beleza_saude,5,1,carapicuiba
eletronicos,1,1,sao paulo
utilidades_domesticas,1,1,belem
beleza_saude,5,1,juiz de fora
cama_mesa_banho,5,1,rio de janeiro
moveis_decoracao,5,1,arcos
relogios_presentes,4,1,tres lagoas
esporte_lazer,5,1,porto alegre
brinquedos,5,1,alfenas
bebes,5,1,porto alegre
informatica_acessorios,5,1,ribeirao preto
brinquedos,1,1,maceio
relogios_presentes,5,1,francisco morato
informatica_acessorios,5,1,rio grande
cama_mesa_banho,4,1,santa luzia
cama_mesa_banho,4,2,santa luzia
cool_stuff,5,1,araruna
fashion_bolsas_e_acessorios,4,1,petropolis
esporte_lazer,2,1,bauru
ferramentas_jardim,4,1,curitiba
beleza_saude,4,1,jaboatao dos guararapes
beleza_saude,5,1,sao paulo
beleza_saude,5,2,sao paulo
brinquedos,3,1,sao paulo
ferramentas_jardim,4,1,nova serrana
utilidades_domesticas,4,1,valinhos
utilidades_domesticas,5,1,sao paulo
cama_mesa_banho,5,1,sao paulo
brinquedos,5,1,belo horizonte
brinquedos,5,2,belo horizonte
beleza_saude,1,1,piracicaba
beleza_saude,5,1,sao paulo
informatica_acessorios,1,1,piracicaba
pet_shop,4,1,bertioga
utilidades_domesticas,5,1,sao paulo
eletrodomesticos,1,1,rio de janeiro
ferramentas_jardim,5,1,sao goncalo
ferramentas_jardim,4,1,sao paulo
esporte_lazer,5,1,contagem
alimentos,5,1,praia grande
cama_mesa_banho,3,1,divinopolis
eletronicos,5,1,carapicuiba
moveis_decoracao,4,1,campo novo do parecis
malas_acessorios,5,1,rio de janeiro
brinquedos,5,1,rio de janeiro
informatica_acessorios,2,1,goiania
brinquedos,5,1,bauru
relogios_presentes,5,1,santa maria madalena
telefonia,5,1,itapecerica da serra
brinquedos,4,1,teofilo otoni
utilidades_domesticas,5,1,canoas
utilidades_domesticas,5,2,canoas
pet_shop,5,1,ribeirao pires
ferramentas_jardim,5,1,jaragua do sul
beleza_saude,3,1,sao paulo
cama_mesa_banho,5,1,sao paulo
malas_acessorios,5,1,santa cruz do sul
brinquedos,5,1,sao paulo
cool_stuff,5,1,salvador
relogios_presentes,4,1,ubatuba
eletrodomesticos,5,1,belo horizonte
utilidades_domesticas,5,1,anapolis
automotivo,4,1,sao paulo
esporte_lazer,5,1,capinopolis
moveis_decoracao,5,1,rio de janeiro
agro_industria_e_comercio,1,1,rio de janeiro
beleza_saude,5,1,manaus
automotivo,5,1,itapecerica
automotivo,5,1,porto nacional
cama_mesa_banho,5,1,sao paulo
bebes,5,1,taubate
cama_mesa_banho,5,1,sao paulo
moveis_sala,4,1,maringa
perfumaria,5,1,teresopolis
beleza_saude,5,1,sao paulo
beleza_saude,4,1,santa maria
relogios_presentes,5,1,rio de janeiro
automotivo,5,1,taruma
moveis_escritorio,4,1,sao paulo
cama_mesa_banho,4,1,santana de parnaiba
cool_stuff,5,1,santa barbara d'oeste
beleza_saude,5,1,niteroi
fashion_bolsas_e_acessorios,5,1,januaria
esporte_lazer,4,1,pacaembu
cool_stuff,5,1,brasilia
eletronicos,5,1,bituruna
fashion_bolsas_e_acessorios,4,1,araxa
instrumentos_musicais,1,1,castelo
relogios_presentes,5,1,rio de janeiro
beleza_saude,5,1,goiania
casa_construcao,5,1,sao paulo
casa_construcao,5,1,sao paulo
ferramentas_jardim,5,1,sorocaba
beleza_saude,5,1,salvador
moveis_decoracao,5,1,canoas
eletronicos,4,1,jaguariuna
moveis_decoracao,5,1,sao paulo
telefonia,1,1,brasilia
ferramentas_jardim,1,2,brasilia
Unknown,3,1,sao jose dos campos
utilidades_domesticas,2,1,aiuruoca
bebes,5,1,rio verde
informatica_acessorios,4,1,belo horizonte
industria_comercio_e_negocios,5,1,penapolis
perfumaria,5,1,sao paulo
papelaria,5,1,costa rica
audio,4,1,sao paulo
informatica_acessorios,4,1,sao paulo
perfumaria,1,1,palhoca
beleza_saude,3,1,lajeado
utilidades_domesticas,1,1,artur nogueira
utilidades_domesticas,1,2,artur nogueira
fashion_bolsas_e_acessorios,5,1,taubate
consoles_games,5,1,guarulhos
bebes,5,1,rio de janeiro
telefonia,5,1,sao luis
beleza_saude,2,1,jundiai
esporte_lazer,4,1,sao paulo
cama_mesa_banho,2,1,brasilia
brinquedos,3,1,sao paulo
fashion_bolsas_e_acessorios,5,1,sao bernardo do campo
fashion_bolsas_e_acessorios,5,2,sao bernardo do campo
relogios_presentes,5,1,volta redonda
utilidades_domesticas,3,1,barra velha
bebes,5,1,cotia
cama_mesa_banho,5,1,valinhos
climatizacao,5,1,rio de janeiro
moveis_decoracao,1,1,rio de janeiro
automotivo,4,1,rancharia
relogios_presentes,4,1,araraquara
cool_stuff,5,1,paranagua
esporte_lazer,5,1,maravilha
relogios_presentes,4,1,esteio
utilidades_domesticas,5,1,guaruja
beleza_saude,5,1,sao paulo
telefonia,5,1,sao paulo
relogios_presentes,1,1,sao paulo
relogios_presentes,5,1,fortaleza
pet_shop,5,1,rio das ostras
moveis_sala,5,1,duartina
cama_mesa_banho,5,1,santo andre
telefonia,5,1,cuiaba
bebes,5,1,gramado
ferramentas_jardim,4,1,claro dos pocoes
relogios_presentes,4,1,santo andre
consoles_games,4,1,rio de janeiro
fashion_bolsas_e_acessorios,2,1,itaperuna
eletronicos,5,1,rio de janeiro
brinquedos,4,1,batatais
beleza_saude,5,1,barro
telefonia,5,1,sao goncalo
bebes,5,1,porto alegre
relogios_presentes,1,1,valparaiso de goias
cama_mesa_banho,5,1,curitiba
fashion_bolsas_e_acessorios,5,1,bonito
automotivo,4,1,guadalupe
casa_conforto,5,1,rio de janeiro
utilidades_domesticas,5,1,indaial
moveis_decoracao,1,1,sao paulo
informatica_acessorios,5,1,jaguariaiva
bebes,1,1,rio de janeiro
bebes,1,1,teresopolis
cama_mesa_banho,3,1,muqui
cama_mesa_banho,3,2,muqui
cama_mesa_banho,4,1,sao paulo
instrumentos_musicais,4,1,fortaleza
esporte_lazer,4,1,sao paulo
pet_shop,5,1,fernandopolis
construcao_ferramentas_jardim,5,1,ji-parana
livros_interesse_geral,5,1,central
eletrodomesticos_2,5,1,sao paulo
utilidades_domesticas,4,1,belo horizonte
cama_mesa_banho,5,1,sao joao da boa vista
cama_mesa_banho,2,1,sao paulo
utilidades_domesticas,5,1,niteroi
brinquedos,4,1,paulista
Unknown,5,1,itaquaquecetuba
informatica_acessorios,5,1,bauru
bebes,5,1,taquari
esporte_lazer,5,1,sao paulo
utilidades_domesticas,3,1,mogi das cruzes
utilidades_domesticas,3,2,mogi das cruzes
brinquedos,5,1,araraquara
telefonia,5,1,brasilia
esporte_lazer,5,1,sao paulo
utilidades_domesticas,4,1,rio de janeiro
perfumaria,5,1,sao paulo
pet_shop,5,1,chopinzinho
perfumaria,4,1,itajobi
utilidades_domesticas,3,1,presidente prudente
bebes,5,1,vitoria da conquista
Unknown,5,1,brasilia
eletronicos,5,1,apucarana
brinquedos,5,1,sao paulo
market_place,1,1,guarulhos
cama_mesa_banho,5,1,sao paulo
informatica_acessorios,4,1,ituporanga
brinquedos,5,1,sao paulo
relogios_presentes,3,1,porto alegre
esporte_lazer,4,1,sao paulo
bebes,5,1,sao paulo
ferramentas_jardim,5,1,palmeira dos indios
cama_mesa_banho,5,1,cuiaba
esporte_lazer,4,1,bertioga
pcs,1,1,santa cruz do capibaribe
pcs,1,2,santa cruz do capibaribe
relogios_presentes,3,1,cachoeiro de itapemirim
eletroportateis,5,1,santo amaro
beleza_saude,5,1,guarulhos
moveis_decoracao,5,1,franco da rocha
moveis_decoracao,1,1,rio de janeiro
moveis_decoracao,1,2,rio de janeiro
cama_mesa_banho,5,1,sao joao del rei
esporte_lazer,5,1,sao paulo
cama_mesa_banho,5,1,sorocaba
cama_mesa_banho,5,1,tres cachoeiras
beleza_saude,5,1,sao caetano do sul
informatica_acessorios,5,1,sao joao
eletronicos,5,1,igarapava
consoles_games,5,1,rio de janeiro
cama_mesa_banho,5,1,jaguaruna
cama_mesa_banho,3,1,sao paulo
cama_mesa_banho,5,1,londrina
esporte_lazer,4,1,lambari
moveis_escritorio,5,1,catu de abrantes
cama_mesa_banho,1,1,itu
cama_mesa_banho,1,2,itu
fashion_bolsas_e_acessorios,4,1,sao paulo
casa_construcao,5,1,sao paulo
pet_shop,4,1,sao francisco de paula
moveis_decoracao,5,1,sao jose dos campos
moveis_escritorio,1,1,sao domingos
cama_mesa_banho,5,1,curitiba
moveis_decoracao,5,1,aracatuba
bebes,5,1,governador valadares
moveis_decoracao,5,1,rio de janeiro
relogios_presentes,5,1,monte mor
eletronicos,5,1,francisco morato
brinquedos,5,1,sao paulo
esporte_lazer,5,1,belo horizonte
bebes,1,1,rio de janeiro
utilidades_domesticas,5,1,rio de janeiro
brinquedos,5,1,gravatai
esporte_lazer,5,1,sao paulo
consoles_games,5,1,belo horizonte
informatica_acessorios,4,1,sao paulo
informatica_acessorios,4,1,fortaleza
beleza_saude,5,1,rio de janeiro
esporte_lazer,1,1,sao luis
construcao_ferramentas_seguranca,1,1,varzea paulista
automotivo,3,1,volta redonda
malas_acessorios,5,1,americana
brinquedos,5,1,barbacena
telefonia,4,1,ji-parana
automotivo,4,1,feira de santana
telefonia,5,1,ferraz de vasconcelos
moveis_decoracao,4,1,maua
moveis_decoracao,4,1,maua
eletronicos,4,1,taboao da serra
moveis_decoracao,5,1,praia grande
esporte_lazer,1,1,curitiba
informatica_acessorios,5,1,capinopolis
cama_mesa_banho,5,1,sao paulo
cama_mesa_banho,5,2,sao paulo
moveis_decoracao,4,1,betim
consoles_games,5,1,itaborai
informatica_acessorios,5,1,sao paulo
moveis_escritorio,5,1,campinas
moveis_escritorio,5,1,caceres
moveis_escritorio,5,2,caceres
moveis_escritorio,5,3,caceres
moveis_escritorio,5,4,caceres
informatica_acessorios,3,1,belo horizonte
informatica_acessorios,3,2,belo horizonte
Unknown,1,1,praia grande
cama_mesa_banho,2,1,cotia
cama_mesa_banho,5,1,itaocara
relogios_presentes,5,1,porto alegre
brinquedos,4,1,descalvado
ferramentas_jardim,5,1,rio de janeiro
beleza_saude,5,1,araras
automotivo,5,1,pedras de fogo
cama_mesa_banho,5,1,sao paulo
beleza_saude,5,1,navegantes
cool_stuff,4,1,tres rios
livros_interesse_geral,5,1,natal
livros_interesse_geral,5,2,natal
cama_mesa_banho,5,1,rio grande
perfumaria,5,1,caxias do sul
eletronicos,5,1,curitiba
telefonia,1,1,rio grande
telefonia,2,1,jacarei
utilidades_domesticas,5,1,vargem grande paulista
utilidades_domesticas,4,1,santos
esporte_lazer,1,1,mogi das cruzes
cool_stuff,1,1,belo horizonte
esporte_lazer,5,1,sao jose dos campos
moveis_decoracao,5,1,tijucas
telefonia,3,1,ibiai
fashion_bolsas_e_acessorios,5,1,campo mourao
relogios_presentes,4,1,sao paulo
beleza_saude,4,1,cedral
cama_mesa_banho,5,1,boa vista da aparecida
moveis_decoracao,5,1,feira de santana
consoles_games,5,1,votorantim
informatica_acessorios,4,1,macae
informatica_acessorios,4,2,macae
beleza_saude,5,1,mage
informatica_acessorios,5,1,catanduva
brinquedos,4,1,sao paulo
informatica_acessorios,5,1,franca
perfumaria,4,1,sao paulo
brinquedos,5,1,rio de janeiro
moveis_decoracao,5,1,belo horizonte
cool_stuff,4,1,rio de janeiro
informatica_acessorios,5,1,curitiba
cama_mesa_banho,5,1,sao paulo
cama_mesa_banho,5,2,sao paulo
beleza_saude,4,1,belo horizonte
utilidades_domesticas,5,1,campinas
moveis_decoracao,5,1,sao paulo
automotivo,4,1,florianopolis
cama_mesa_banho,3,1,campo grande
relogios_presentes,1,1,sao paulo
informatica_acessorios,4,1,simao dias
telefonia,5,1,sao jose dos campos
cama_mesa_banho,5,1,alegrete
cama_mesa_banho,5,1,salvador
cool_stuff,5,1,sao domingos
cama_mesa_banho,4,1,sao jose do rio preto
cama_mesa_banho,4,2,sao jose do rio preto
perfumaria,1,1,sao jose do rio preto
beleza_saude,5,1,sao paulo
relogios_presentes,4,1,guarulhos
bebes,5,1,mogi mirim
bebes,5,1,mogi mirim
informatica_acessorios,4,1,campinas
consoles_games,5,1,sao paulo
cool_stuff,4,1,campo limpo paulista
esporte_lazer,4,1,barueri
automotivo,5,1,santa rita do sapucai
utilidades_domesticas,5,1,cantagalo
cama_mesa_banho,3,1,valinhos
perfumaria,5,1,santo andre
livros_interesse_geral,2,1,taboao da serra
perfumaria,5,1,sao paulo
utilidades_domesticas,5,1,andrelandia
cama_mesa_banho,5,1,sao carlos
ferramentas_jardim,5,1,vitoria
agro_industria_e_comercio,1,1,maceio
relogios_presentes,4,1,rio de janeiro
esporte_lazer,5,1,sao paulo
esporte_lazer,5,1,sao paulo
perfumaria,5,1,belo horizonte
informatica_acessorios,5,1,rio de janeiro
artes,5,1,belo horizonte
