product_category_name,review_score,order_item_id,customer_city
utilidades_domesticas,5,1,niteroi
telefonia,4,1,maringa
relogios_presentes,5,1,guarulhos
pet_shop,5,1,campos de julio
informatica_acessorios,5,1,brasilia
relogios_presentes,4,1,sao paulo
esporte_lazer,1,1,valinhos
moveis_decoracao,3,1,rio de janeiro
beleza_saude,1,1,sao paulo
beleza_saude,1,2,sao paulo
automotivo,5,1,belo horizonte
informatica_acessorios,1,1,brasilia
informatica_acessorios,1,2,brasilia
cama_mesa_banho,5,1,itabela
informatica_acessorios,1,1,rio de janeiro
informatica_acessorios,1,2,rio de janeiro
relogios_presentes,5,1,uberaba
esporte_lazer,3,1,belo horizonte
informatica_acessorios,5,1,itapevi
utilidades_domesticas,5,1,americana
brinquedos,5,1,rio de janeiro
utilidades_domesticas,5,1,mairipora
relogios_presentes,5,1,natal
beleza_saude,5,1,faxinal
bebes,5,1,santo andre
informatica_acessorios,5,1,jaiba
esporte_lazer,4,1,sao paulo
papelaria,5,1,sao paulo
esporte_lazer,5,1,salvador
cama_mesa_banho,1,1,sao paulo
fashion_calcados,4,1,paragominas
alimentos_bebidas,3,1,belo horizonte
cama_mesa_banho,3,1,joao monlevade
utilidades_domesticas,4,1,rio de janeiro
moveis_decoracao,4,1,nova iguacu
moveis_decoracao,4,2,nova iguacu
eletronicos,4,1,mariluz
utilidades_domesticas,5,1,sao leopoldo
utilidades_domesticas,5,1,sao paulo
utilidades_domesticas,5,2,sao paulo
beleza_saude,5,1,brasilia
moveis_decoracao,1,1,santo anastacio
moveis_decoracao,1,2,santo anastacio
utilidades_domesticas,5,1,suzano
cama_mesa_banho,5,1,serranopolis do iguacu
informatica_acessorios,2,1,florianopolis
brinquedos,5,1,pelotas
agro_industria_e_comercio,4,1,rio de janeiro
automotivo,5,1,sao paulo
portateis_casa_forno_e_cafe,1,1,rio de janeiro
automotivo,4,1,sao bernardo do campo
beleza_saude,5,1,guarulhos
informatica_acessorios,4,1,rio de janeiro
cama_mesa_banho,3,1,sao paulo
beleza_saude,5,1,piracicaba
eletronicos,1,1,rio de janeiro
relogios_presentes,5,1,sao paulo
cama_mesa_banho,4,1,diadema
telefonia,5,1,brasilia
moveis_decoracao,5,1,bauru
cama_mesa_banho,4,1,portao
automotivo,5,1,belo horizonte
pet_shop,5,1,jarinu
papelaria,5,1,trombudo central
ferramentas_jardim,5,1,braganca paulista
cama_mesa_banho,5,1,sao paulo
moveis_decoracao,4,1,sao paulo
telefonia,1,1,braganca paulista
informatica_acessorios,1,1,sao goncalo
moveis_decoracao,3,1,umuarama
eletroportateis,5,1,sao bernardo do campo
ferramentas_jardim,5,1,niteroi
moveis_decoracao,5,1,itaberaba
brinquedos,5,1,rio de janeiro
relogios_presentes,3,1,rio de janeiro
casa_construcao,5,1,navegantes
telefonia,1,1,guaruja
telefonia,1,2,guaruja
telefonia,1,3,guaruja
telefonia,1,4,guaruja
cama_mesa_banho,2,1,osasco
esporte_lazer,4,1,paranagua
cool_stuff,4,1,santa izabel do oeste
beleza_saude,1,1,juiz de fora
utilidades_domesticas,3,1,ipatinga
utilidades_domesticas,3,2,ipatinga
relogios_presentes,5,1,sao paulo
esporte_lazer,1,1,praia grande
utilidades_domesticas,5,1,coronel fabriciano
utilidades_domesticas,2,1,itapecerica
moveis_decoracao,4,1,belo horizonte
beleza_saude,5,1,gramado
beleza_saude,5,2,gramado
pet_shop,1,1,rio de janeiro
eletronicos,5,1,luz
utilidades_domesticas,5,1,blumenau
utilidades_domesticas,5,2,blumenau
automotivo,5,1,sao paulo
brinquedos,5,1,ronda alta
informatica_acessorios,4,1,sao paulo
cama_mesa_banho,5,1,holambra
cama_mesa_banho,5,2,holambra
informatica_acessorios,1,1,araucaria
telefonia,5,1,buriti alegre
bebes,5,1,itaperuna
cool_stuff,1,1,rio de janeiro
brinquedos,4,1,maragogipe
automotivo,4,1,uberlandia
moveis_decoracao,3,1,perdoes
industria_comercio_e_negocios,5,1,altos
utilidades_domesticas,5,1,sao jose dos pinhais
utilidades_domesticas,5,1,bauru
esporte_lazer,5,1,salvador
utilidades_domesticas,3,1,campo belo
eletroportateis,5,1,uberaba
brinquedos,3,1,sao jose dos campos
cama_mesa_banho,2,1,praia grande
cama_mesa_banho,2,2,praia grande
cama_mesa_banho,2,3,praia grande
cama_mesa_banho,2,4,praia grande
beleza_saude,5,1,maringa
perfumaria,2,1,sorocaba
informatica_acessorios,3,1,rio de janeiro
eletronicos,1,1,sao paulo
telefonia,5,1,sao paulo
beleza_saude,5,1,rio maria
beleza_saude,1,1,rio maria
beleza_saude,5,1,brodowski
beleza_saude,5,2,brodowski
consoles_games,3,1,sao simao
esporte_lazer,5,1,belford roxo
automotivo,1,1,rio de janeiro
relogios_presentes,5,1,goiania
beleza_saude,5,1,serra
cool_stuff,4,1,francisco beltrao
beleza_saude,5,1,goiania
informatica_acessorios,5,1,guapiacu
beleza_saude,5,1,miradouro
cama_mesa_banho,1,1,brasilia
pet_shop,5,1,uberlandia
relogios_presentes,5,1,arace
bebes,2,1,rio de janeiro
moveis_decoracao,1,1,campinas
moveis_decoracao,1,2,campinas
perfumaria,5,1,juiz de fora
esporte_lazer,4,1,palmas
esporte_lazer,4,1,joacaba
automotivo,1,1,braganca paulista
telefonia,4,1,brasilia
cama_mesa_banho,4,1,jundiai
informatica_acessorios,5,1,sao jose dos campos
utilidades_domesticas,5,1,jundiai
tablets_impressao_imagem,5,1,curitiba
informatica_acessorios,5,1,campo grande
informatica_acessorios,5,2,campo grande
eletrodomesticos,5,1,recife
automotivo,5,1,tiete
papelaria,4,1,jundiai
bebes,4,1,sao paulo
bebes,4,1,pato branco
brinquedos,3,1,rio de janeiro
consoles_games,3,1,reriutaba
esporte_lazer,1,1,recife
utilidades_domesticas,4,1,rio de janeiro
beleza_saude,5,1,sao carlos
esporte_lazer,1,1,sao goncalo
perfumaria,5,1,santa rosa de viterbo
papelaria,5,1,piracicaba
esporte_lazer,5,1,sao paulo
cama_mesa_banho,5,1,rio de janeiro
moveis_decoracao,4,1,nova serrana
informatica_acessorios,4,1,brasilia
ferramentas_jardim,4,1,sao paulo
relogios_presentes,5,1,bonfim
ferramentas_jardim,3,1,salvador
fashion_bolsas_e_acessorios,5,1,ararangua
moveis_escritorio,5,1,uberaba
cool_stuff,5,1,santa maria da serra
cool_stuff,5,1,sao paulo
moveis_decoracao,5,1,paranaiba
esporte_lazer,4,1,uberaba
cool_stuff,5,1,primavera
malas_acessorios,5,1,presidente prudente
automotivo,4,1,praia grande
informatica_acessorios,5,1,sao paulo
moveis_decoracao,3,1,sao paulo
cama_mesa_banho,3,1,rio das pedras
cama_mesa_banho,5,1,sao paulo
utilidades_domesticas,5,1,sao paulo
utilidades_domesticas,4,1,rio de janeiro
esporte_lazer,4,1,santos
beleza_saude,4,1,alpestre
relogios_presentes,4,1,campinas
utilidades_domesticas,5,1,limeira
relogios_presentes,5,1,curitiba
informatica_acessorios,3,1,pinhalao
moveis_decoracao,5,1,paracatu
moveis_decoracao,5,1,lages
moveis_decoracao,5,2,lages
esporte_lazer,5,1,sao paulo
informatica_acessorios,1,1,santos
utilidades_domesticas,1,1,sao jose dos campos
utilidades_domesticas,1,2,sao jose dos campos
esporte_lazer,4,1,carpina
eletroportateis,5,1,brasilia
esporte_lazer,5,1,sao miguel do oeste
cama_mesa_banho,5,1,presidente venceslau
informatica_acessorios,5,1,belo horizonte
livros_tecnicos,4,1,viana
instrumentos_musicais,5,1,guanhaes
instrumentos_musicais,5,2,guanhaes
moveis_decoracao,3,1,boituva
moveis_escritorio,3,2,boituva
moveis_decoracao,3,3,boituva
automotivo,5,1,sorocaba
bebes,5,1,dom eliseu
cama_mesa_banho,5,1,francisco morato
cama_mesa_banho,5,2,francisco morato
informatica_acessorios,5,1,belo horizonte
ferramentas_jardim,5,1,rio de janeiro
esporte_lazer,3,1,rio de janeiro
moveis_decoracao,4,1,paranagua
construcao_ferramentas_jardim,5,1,caico
brinquedos,1,1,itaperuna
brinquedos,1,2,itaperuna
cama_mesa_banho,5,1,jales
papelaria,5,1,bertioga
cama_mesa_banho,4,1,rio de janeiro
moveis_escritorio,5,1,sao paulo
utilidades_domesticas,5,1,sao bernardo do campo
brinquedos,5,1,cruzeiro
ferramentas_jardim,5,1,cachoeirinha
automotivo,1,1,fortaleza
beleza_saude,4,1,sao paulo
informatica_acessorios,5,1,guarapari
telefonia,5,1,sao paulo
informatica_acessorios,5,1,nova friburgo
esporte_lazer,5,1,chapadao do ceu
esporte_lazer,4,1,chapadao do ceu
cool_stuff,4,1,sao paulo
construcao_ferramentas_construcao,5,1,sao paulo
fashion_underwear_e_moda_praia,5,1,porto alegre
fashion_bolsas_e_acessorios,5,1,laranjeiras do sul
malas_acessorios,5,1,jacarei
beleza_saude,5,1,brasilia
telefonia,5,1,brotas
esporte_lazer,5,1,ferraz de vasconcelos
telefonia,5,1,araci
cool_stuff,5,1,itaborai
cama_mesa_banho,3,1,cachoeirinha
papelaria,4,1,guaruja
esporte_lazer,5,1,ilhabela
perfumaria,5,1,santa cruz do rio pardo
industria_comercio_e_negocios,5,1,goiania
utilidades_domesticas,5,1,embu
esporte_lazer,5,1,vitoria
esporte_lazer,5,1,recife
malas_acessorios,5,1,recife
telefonia,1,1,mogi-guacu
beleza_saude,5,1,rio de janeiro
perfumaria,5,1,brasilia
informatica_acessorios,4,1,belo horizonte
consoles_games,1,1,contagem
eletrodomesticos,5,1,aparecida de goiania
cama_mesa_banho,5,1,belo horizonte
cama_mesa_banho,5,1,sao jose do rio preto
cama_mesa_banho,5,2,sao jose do rio preto
fashion_calcados,5,1,sao joao nepomuceno
eletronicos,4,1,sao paulo
artigos_de_natal,5,1,itaperuna
artigos_de_natal,5,2,itaperuna
bebes,5,1,valinhos
moveis_decoracao,1,1,rio de janeiro
telefonia,5,1,sao paulo
fashion_bolsas_e_acessorios,3,1,dias d'avila
relogios_presentes,1,1,lencois paulista
telefonia,5,1,carapicuiba
automotivo,5,1,inhambupe
moveis_decoracao,5,1,balneario camboriu
automotivo,1,1,barra mansa
fashion_bolsas_e_acessorios,5,1,pouso alegre
cama_mesa_banho,5,1,teresopolis
telefonia,5,1,sao paulo
telefonia,5,2,sao paulo
cama_mesa_banho,4,1,porto uniao
cama_mesa_banho,5,1,joao monlevade
beleza_saude,5,2,joao monlevade
consoles_games,5,1,sao bernardo do campo
relogios_presentes,5,1,porto alegre
relogios_presentes,4,1,porto alegre
beleza_saude,4,1,rio de janeiro
beleza_saude,5,1,patos de minas
beleza_saude,5,1,guarulhos
moveis_decoracao,5,1,guarulhos
moveis_decoracao,5,1,rio de janeiro
Unknown,5,1,uberlandia
automotivo,5,1,campinas
informatica_acessorios,4,1,sao paulo
ferramentas_jardim,5,1,patos de minas
relogios_presentes,5,1,osasco
moveis_decoracao,5,1,diadema
fashion_calcados,1,1,sao paulo
malas_acessorios,5,1,itatiba
cama_mesa_banho,4,1,contagem
automotivo,1,1,itaquaquecetuba
cool_stuff,3,1,sao paulo
relogios_presentes,5,1,campos sales
relogios_presentes,5,2,campos sales
papelaria,5,1,sao paulo
moveis_decoracao,5,1,sao paulo
moveis_decoracao,5,2,sao paulo
moveis_decoracao,5,3,sao paulo
informatica_acessorios,5,1,borda da mata
beleza_saude,4,1,belo horizonte
utilidades_domesticas,2,1,jundiai
utilidades_domesticas,2,2,jundiai
beleza_saude,5,1,janauba
telefonia,5,1,sao paulo
bebes,1,1,sao paulo
ferramentas_jardim,5,1,sao paulo
brinquedos,1,1,rio de janeiro
beleza_saude,3,1,belem
automotivo,5,1,itapira
beleza_saude,5,1,belo horizonte
utilidades_domesticas,5,1,belo horizonte
automotivo,5,1,sao luis
bebes,5,1,pelotas
relogios_presentes,5,1,belem
ferramentas_jardim,5,1,sao caetano do sul
fashion_bolsas_e_acessorios,5,1,sao bernardo do campo
utilidades_domesticas,3,1,sao paulo
informatica_acessorios,5,1,sao paulo
informatica_acessorios,5,2,sao paulo
informatica_acessorios,5,3,sao paulo
informatica_acessorios,5,4,sao paulo
bebes,4,1,itai
relogios_presentes,4,1,jaboatao dos guararapes
informatica_acessorios,5,1,itapira
brinquedos,4,1,barueri
fashion_bolsas_e_acessorios,5,1,rio de janeiro
Unknown,3,1,itapecerica da serra
Unknown,3,2,itapecerica da serra
utilidades_domesticas,5,1,agisse
telefonia,5,1,carapicuiba
ferramentas_jardim,5,1,brasilia
esporte_lazer,3,1,sao jose dos pinhais
cama_mesa_banho,4,1,ribeirao preto
esporte_lazer,1,1,vitoria da conquista
automotivo,5,1,sao bernardo do campo
ferramentas_jardim,5,1,cotia
utilidades_domesticas,4,1,jundiai
Unknown,4,2,jundiai
relogios_presentes,5,1,sao paulo
informatica_acessorios,5,1,campo belo
alimentos_bebidas,5,1,sao paulo
cama_mesa_banho,3,1,passo fundo
livros_interesse_geral,5,1,indaial
utilidades_domesticas,3,1,lauro de freitas
utilidades_domesticas,3,2,lauro de freitas
papelaria,2,1,boa vista
esporte_lazer,5,1,itapetinga
instrumentos_musicais,5,1,vitoria
utilidades_domesticas,5,1,sao paulo
cool_stuff,3,1,piacu
cama_mesa_banho,4,1,rio de janeiro
relogios_presentes,5,1,divinopolis
cool_stuff,2,1,cachoeirinha
Unknown,5,1,astorga
beleza_saude,5,1,morungaba
esporte_lazer,3,1,aracuai
Unknown,1,1,areia branca dos assis
ferramentas_jardim,5,1,manhuacu
ferramentas_jardim,5,2,manhuacu
ferramentas_jardim,5,1,rio de janeiro
telefonia,5,1,cambuquira
consoles_games,5,1,belo horizonte
fashion_roupa_masculina,5,1,nova venecia
moveis_escritorio,1,1,barueri
brinquedos,5,1,rio negrinho
moveis_decoracao,4,1,macae
eletroportateis,1,1,sao sebastiao
eletrodomesticos_2,5,1,campinas
livros_interesse_geral,5,1,marmeleiro
construcao_ferramentas_iluminacao,5,1,taubate
market_place,1,1,nova iguacu
esporte_lazer,5,1,rio de janeiro
Unknown,4,1,sao paulo
fashion_calcados,3,1,belo horizonte
construcao_ferramentas_construcao,1,1,vargem grande paulista
esporte_lazer,1,1,itanhaem
eletrodomesticos_2,5,1,sao pedro dos ferros
beleza_saude,1,1,campinas
esporte_lazer,4,1,rio de janeiro
papelaria,5,1,mimoso do sul
utilidades_domesticas,1,1,camacari
bebes,1,2,camacari
casa_conforto,5,1,sao paulo
beleza_saude,5,1,pelotas
beleza_saude,5,2,pelotas
papelaria,4,1,caxambu
beleza_saude,4,1,porto alegre
fashion_bolsas_e_acessorios,5,1,barueri
beleza_saude,5,1,curitiba
esporte_lazer,5,1,sao paulo
informatica_acessorios,5,1,cosmopolis
esporte_lazer,1,1,sete lagoas
moveis_sala,1,1,presidente dutra
esporte_lazer,5,1,belo horizonte
moveis_decoracao,5,1,campinas
casa_construcao,5,1,divinopolis
utilidades_domesticas,4,1,marialva
cool_stuff,5,1,embu das artes
beleza_saude,5,1,guarulhos
moveis_decoracao,5,1,montes claros
relogios_presentes,5,1,maringa
perfumaria,5,1,sao paulo
bebes,5,1,sao sebastiao do paraiso
relogios_presentes,1,1,mogi das cruzes
utilidades_domesticas,3,1,nova era
informatica_acessorios,5,1,sao paulo
brinquedos,3,1,santo andre
esporte_lazer,5,1,sao caetano do sul
esporte_lazer,5,1,curitiba
casa_construcao,3,1,rio verde
eletronicos,5,1,extrema
cama_mesa_banho,4,1,solanea
cama_mesa_banho,4,2,solanea
brinquedos,1,1,praia grande
pet_shop,5,1,governador valadares
pet_shop,5,2,governador valadares
telefonia,5,1,forquilhinha
eletronicos,5,1,campinas
pet_shop,5,1,birigui
pet_shop,5,2,birigui
informatica_acessorios,5,1,sao leopoldo
ferramentas_jardim,5,1,apucarana
cama_mesa_banho,1,1,campinas
cama_mesa_banho,1,2,campinas
beleza_saude,1,1,campo largo
utilidades_domesticas,5,1,piracicaba
esporte_lazer,5,1,sao paulo
automotivo,4,1,sao paulo
beleza_saude,5,1,araras
casa_conforto,5,1,rio de janeiro
relogios_presentes,4,1,sobradinho
relogios_presentes,4,2,sobradinho
esporte_lazer,4,1,vila velha
pet_shop,4,1,recife
esporte_lazer,5,1,brasilia
automotivo,5,1,abreu e lima
informatica_acessorios,5,1,araraquara
informatica_acessorios,5,2,araraquara
informatica_acessorios,5,3,araraquara
informatica_acessorios,5,4,araraquara
informatica_acessorios,5,5,araraquara
informatica_acessorios,5,6,araraquara
bebes,5,1,dourados
cama_mesa_banho,5,1,sao mateus
esporte_lazer,1,1,contagem
esporte_lazer,1,2,contagem
esporte_lazer,1,3,contagem
esporte_lazer,1,4,contagem
informatica_acessorios,5,1,bebedouro
pcs,5,1,feira de santana
pcs,5,2,feira de santana
pcs,5,3,feira de santana
audio,1,1,niteroi
esporte_lazer,3,1,palmeira
construcao_ferramentas_jardim,5,1,praia grande
bebes,4,1,lorena
perfumaria,5,1,maua
cama_mesa_banho,5,1,anicuns
alimentos,5,1,sao paulo
pet_shop,1,1,sao pedro da aldeia
beleza_saude,5,1,marica
cama_mesa_banho,1,1,recife
casa_conforto,1,2,recife
instrumentos_musicais,4,1,tres lagoas
consoles_games,5,1,rio de janeiro
Unknown,4,1,caxingo
bebidas,1,1,rio de janeiro
bebidas,1,2,rio de janeiro
bebes,3,1,suzano
cama_mesa_banho,1,1,porto alegre
cama_mesa_banho,1,2,porto alegre
esporte_lazer,5,1,sao paulo
esporte_lazer,5,1,chapeco
cool_stuff,5,1,rio de janeiro
moveis_escritorio,4,1,sao paulo
automotivo,4,1,betim
esporte_lazer,5,1,artur nogueira
cama_mesa_banho,5,1,aracaju
moveis_decoracao,5,1,ribeirao pires
moveis_decoracao,5,2,ribeirao pires
ferramentas_jardim,5,1,niteroi
construcao_ferramentas_construcao,4,1,seberi
eletroportateis,5,1,nilopolis
industria_comercio_e_negocios,4,1,cariacica
esporte_lazer,3,1,aiuaba
beleza_saude,4,1,duque de caxias
utilidades_domesticas,5,1,sao jose dos campos
bebidas,1,1,macae
bebidas,1,2,macae
climatizacao,5,1,teresopolis
telefonia,5,1,campinas
eletronicos,5,1,belo horizonte
eletrodomesticos,5,1,sao paulo
ferramentas_jardim,5,1,jacarei
ferramentas_jardim,5,1,brasilia
cama_mesa_banho,5,1,bom repouso
brinquedos,5,1,pinhalzinho
beleza_saude,5,1,sao jose do rio pardo
utilidades_domesticas,3,1,sao joao batista
relogios_presentes,3,1,salvador
automotivo,1,1,lencois paulista
perfumaria,5,1,monte siao
eletronicos,1,1,tres rios
eletronicos,1,2,tres rios
malas_acessorios,3,1,sucesso
moveis_decoracao,5,1,serra
brinquedos,3,1,porto alegre
beleza_saude,5,1,sao paulo
beleza_saude,5,1,caxias do sul
instrumentos_musicais,5,1,curitiba
ferramentas_jardim,5,1,franca
construcao_ferramentas_construcao,1,1,rio de janeiro
informatica_acessorios,5,1,rio bonito
informatica_acessorios,4,1,belo horizonte
moveis_decoracao,5,1,sao bernardo do campo
automotivo,4,1,presidente prudente
esporte_lazer,4,1,bauru
cool_stuff,4,1,sao jose dos pinhais
informatica_acessorios,5,1,rio de janeiro
bebes,5,1,rio novo do sul
automotivo,3,1,porto nacional
bebes,5,1,brasilia
telefonia,5,1,guaxupe
relogios_presentes,5,1,sao paulo
moveis_escritorio,3,1,mogi das cruzes
telefonia,5,1,novo hamburgo
eletrodomesticos,5,1,suzano
utilidades_domesticas,1,1,sao paulo
utilidades_domesticas,5,1,campinas
telefonia,5,1,juiz de fora
beleza_saude,1,1,sao paulo
beleza_saude,1,2,sao paulo
beleza_saude,1,3,sao paulo
beleza_saude,1,4,sao paulo
beleza_saude,1,5,sao paulo
fashion_bolsas_e_acessorios,5,1,sao paulo
eletronicos,4,1,vitoria
beleza_saude,5,1,ipatinga
ferramentas_jardim,4,1,sao paulo
ferramentas_jardim,4,2,sao paulo
ferramentas_jardim,4,3,sao paulo
ferramentas_jardim,4,4,sao paulo
ferramentas_jardim,4,5,sao paulo
utilidades_domesticas,5,1,timoteo
moveis_decoracao,5,1,guaruja
beleza_saude,4,1,piumhii
telefonia,1,1,porto alegre
telefonia,1,2,porto alegre
telefonia,3,1,eunapolis
beleza_saude,1,1,colinas
cama_mesa_banho,4,1,piranhas
utilidades_domesticas,5,1,valinhos
perfumaria,5,1,campinas
relogios_presentes,5,1,unai
moveis_decoracao,5,1,palmeira d'oeste
agro_industria_e_comercio,5,1,sao paulo
moveis_decoracao,1,1,sao joao de meriti
esporte_lazer,5,1,sao paulo
utilidades_domesticas,1,1,rio de janeiro
beleza_saude,5,1,capitolio
beleza_saude,5,2,capitolio
pet_shop,3,1,ibiuna
beleza_saude,5,1,jacare
eletrodomesticos_2,5,1,rio de janeiro
fashion_bolsas_e_acessorios,4,1,porto alegre
papelaria,4,1,belo horizonte
cama_mesa_banho,5,1,londrina
esporte_lazer,4,1,sao paulo
esporte_lazer,4,2,sao paulo
ferramentas_jardim,5,1,porto alegre
cama_mesa_banho,3,1,senges
cool_stuff,5,1,belo horizonte
beleza_saude,4,1,cacoal
relogios_presentes,5,1,niteroi
Unknown,3,1,rio de janeiro
telefonia,5,1,sao jose dos campos
beleza_saude,5,1,piracicaba
moveis_decoracao,5,1,cacapava
consoles_games,1,1,angra dos reis
eletrodomesticos,5,1,santa rita do araguaia
cool_stuff,5,1,osasco
livros_interesse_geral,5,1,porto velho
fashion_bolsas_e_acessorios,4,1,sao paulo
perfumaria,4,1,currais novos
utilidades_domesticas,5,1,sao paulo
moveis_decoracao,5,2,sao paulo
informatica_acessorios,5,1,ribeirao preto
consoles_games,5,1,valinhos
beleza_saude,5,1,jundiai
telefonia,4,1,recife
eletronicos,4,1,sao jose dos campos
bebes,4,1,bebedouro
eletronicos,3,1,balsas
telefonia,5,1,guarulhos
cama_mesa_banho,5,1,sao paulo
automotivo,3,1,paraguacu paulista
esporte_lazer,5,1,marataizes
perfumaria,1,1,sao paulo
informatica_acessorios,3,1,sao paulo
fashion_bolsas_e_acessorios,4,1,firminopolis
livros_tecnicos,4,1,varzea da palma
informatica_acessorios,5,1,sao joao de meriti
beleza_saude,1,1,mesquita
beleza_saude,1,2,mesquita
beleza_saude,1,3,mesquita
beleza_saude,1,4,mesquita
beleza_saude,1,5,mesquita
perfumaria,5,1,aperibe
automotivo,1,1,jaragua do sul
automotivo,1,2,jaragua do sul
telefonia,5,1,maringa
telefonia,5,2,maringa
eletrodomesticos,2,1,indaiatuba
sinalizacao_e_seguranca,5,1,bebedouro
sinalizacao_e_seguranca,5,2,bebedouro
sinalizacao_e_seguranca,5,3,bebedouro
automotivo,4,1,cacador
cama_mesa_banho,5,1,tanabi
utilidades_domesticas,4,1,sao paulo
eletronicos,3,1,pitangui
utilidades_domesticas,5,1,sao bernardo do campo
utilidades_domesticas,5,1,vitoria
informatica_acessorios,1,1,sao paulo
eletrodomesticos,4,1,governador valadares
climatizacao,2,1,campinas
moveis_decoracao,5,1,taboao da serra
moveis_decoracao,5,2,taboao da serra
moveis_decoracao,5,3,taboao da serra
moveis_decoracao,5,4,taboao da serra
papelaria,4,1,florianopolis
esporte_lazer,5,1,sao paulo
Unknown,4,1,aracruz
cool_stuff,1,1,sapucaia do sul
cama_mesa_banho,4,1,uruacu
relogios_presentes,5,1,sao leopoldo
cama_mesa_banho,5,1,cabralia paulista
moveis_escritorio,4,1,rio de janeiro
moveis_escritorio,4,2,rio de janeiro
moveis_escritorio,4,3,rio de janeiro
moveis_escritorio,4,4,rio de janeiro
moveis_decoracao,2,1,sao bernardo do campo
telefonia,5,1,sao paulo
informatica_acessorios,4,1,belem
moveis_decoracao,5,1,rio de janeiro
cool_stuff,3,1,sao paulo
cama_mesa_banho,5,1,nova iguacu
cama_mesa_banho,3,1,rio de janeiro
telefonia,1,1,piedade dos gerais
utilidades_domesticas,2,1,rio de janeiro
utilidades_domesticas,2,2,rio de janeiro
utilidades_domesticas,2,3,rio de janeiro
telefonia,5,1,balneario pinhal
fashion_bolsas_e_acessorios,3,1,palmas
fashion_bolsas_e_acessorios,3,2,palmas
moveis_cozinha_area_de_servico_jantar_e_jardim,5,1,itatiba
bebes,5,1,ribeira do pombal
esporte_lazer,3,1,curitiba
beleza_saude,4,1,atibaia
esporte_lazer,5,1,taboao da serra
cama_mesa_banho,4,1,miracema
cool_stuff,1,1,rio de janeiro
informatica_acessorios,3,1,imperatriz
automotivo,5,1,birigui
fashion_roupa_masculina,5,1,jacaraci
perfumaria,5,1,campo grande
pet_shop,5,1,vitoria
cool_stuff,1,1,gameleira
bebes,5,1,brasilia
cool_stuff,4,1,curitiba
esporte_lazer,4,1,santa branca
beleza_saude,5,1,sao jose
utilidades_domesticas,4,1,sao jose dos campos
brinquedos,5,1,rio de janeiro
beleza_saude,4,1,sao paulo
perfumaria,5,1,sete lagoas
Unknown,4,1,sao jose dos campos
utilidades_domesticas,5,1,sao paulo
beleza_saude,5,1,sao jose dos campos
brinquedos,4,1,fortaleza
bebes,5,1,orindiuva
relogios_presentes,4,1,nova granada
cama_mesa_banho,5,1,curitiba
utilidades_domesticas,1,1,gravatai
livros_tecnicos,4,1,diadema
esporte_lazer,5,1,maceio
moveis_decoracao,5,1,felisburgo
perfumaria,5,1,nova iguacu
malas_acessorios,3,1,sao paulo
perfumaria,5,1,sao paulo
artes,4,1,sao paulo
livros_tecnicos,1,1,joinville
relogios_presentes,5,1,sao jose do rio preto
utilidades_domesticas,3,1,sao paulo
brinquedos,5,1,rio de janeiro
utilidades_domesticas,5,1,belo horizonte
perfumaria,5,1,belo horizonte
beleza_saude,5,1,campos do jordao
esporte_lazer,5,1,rio rufino
automotivo,5,1,ilhabela
informatica_acessorios,4,1,itaborai
perfumaria,5,1,sao paulo
bebes,5,1,piranhas
esporte_lazer,4,1,sao miguel do guama
beleza_saude,5,1,bom despacho
brinquedos,3,1,pilao arcado
brinquedos,5,1,belo horizonte
relogios_presentes,5,1,maua
informatica_acessorios,2,1,presidente prudente
cama_mesa_banho,5,1,belo horizonte
cama_mesa_banho,5,2,belo horizonte
cama_mesa_banho,4,1,sao paulo
esporte_lazer,5,1,caraguatatuba
malas_acessorios,5,1,sao goncalo
papelaria,5,1,porto alegre
telefonia,3,1,sao bernardo do campo
utilidades_domesticas,2,1,rio de janeiro
informatica_acessorios,3,1,palhoca
brinquedos,2,1,brasilia
ferramentas_jardim,3,1,taubate
ferramentas_jardim,3,2,taubate
casa_construcao,3,3,taubate
construcao_ferramentas_construcao,5,1,nova iguacu
pet_shop,5,1,brasilia
cama_mesa_banho,5,1,sao paulo
construcao_ferramentas_construcao,1,1,pompeia
construcao_ferramentas_construcao,1,2,pompeia
construcao_ferramentas_construcao,1,3,pompeia
construcao_ferramentas_construcao,1,4,pompeia
construcao_ferramentas_construcao,1,5,pompeia
construcao_ferramentas_construcao,1,6,pompeia
informatica_acessorios,1,1,piranguinho
telefonia_fixa,4,1,eunapolis
malas_acessorios,5,1,santos
telefonia,5,1,atibaia
beleza_saude,5,1,sao paulo
Unknown,5,1,ribeirao preto
eletronicos,3,1,rio de janeiro
esporte_lazer,4,1,embu das artes
perfumaria,5,1,rio de janeiro
utilidades_domesticas,5,1,sao paulo
telefonia,1,1,sao paulo
relogios_presentes,5,1,tiete
cool_stuff,2,1,sao paulo
relogios_presentes,5,1,sao paulo
cama_mesa_banho,5,1,vila velha
moveis_decoracao,3,1,gravatai
informatica_acessorios,5,1,manaus
perfumaria,5,1,ferraz de vasconcelos
ferramentas_jardim,3,1,uberaba
utilidades_domesticas,5,1,guaruja
eletronicos,5,1,santos
informatica_acessorios,1,1,lagoa da prata
informatica_acessorios,1,2,lagoa da prata
cama_mesa_banho,5,1,sao paulo
cine_foto,5,1,comodoro
construcao_ferramentas_construcao,5,1,castro
brinquedos,4,1,belo horizonte
automotivo,5,1,jales
bebes,4,1,ponta grossa
